ADSC,413
,BEAM_CENTER_Y,103.589,BEAM_CENTER_Y,103.527,BEAM_CENTER_Y,103.546,BEAM_CENTER_Y,103.542,BEAM_CENTER_Y,103.575,BEAM_CENTER_Y,103.516,BEAM_CENTER_Y,103.613,BEAM_CENTER_Y,103.635,
ADSC,444BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,
AXIS,phi,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,
BEAM_CENTER_X,105.026,DATE,Sat Nov 14 00:15:10 2009,DATE,Sat Nov 14 00:24:06 2009,DATE,Sat Nov 14 02:29:56 2009,DATE,Sat Nov 14 05:41:23 2009,DATE,Sat Nov 14 05:57:08 2009,DATE,Sat Nov 14 06:13:19 2009,DATE,Mon Jun 29 23:25:38 2009,DATE,Tue Jun 30 00:01:17 2009,
BEAM_CENTER_Y,103.561,DETECTOR_SN,444,DETECTOR_SN,444,DETECTOR_SN,444,DETECTOR_SN,444,DETECTOR_SN,444,DETECTOR_SN,444,DETECTOR_SN,444,DETECTOR_SN,444,
BYTE_ORDER,little_endian,DISTANCE,297.517,DISTANCE,141.316,DISTANCE,191.132,DISTANCE,178.875,DISTANCE,262.595,DISTANCE,114.778,DISTANCE,141.358,DISTANCE,262.417,
CCD_IMAGE_SATURATION,65535,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,
DATE,Fri Nov 13 23:59:51 2009,OSC_RANGE,1.0,OSC_RANGE,1.0,OSC_RANGE,1.0,OSC_RANGE,1.0,OSC_RANGE,1.0,OSC_RANGE,1.0,OSC_RANGE,1.0,OSC_RANGE,1.0,
DETECTOR_SN,444,OSC_START,0.0,OSC_START,0.0,OSC_START,0.0,OSC_START,0.0,OSC_START,0.0,OSC_START,0.0,OSC_START,131.0,OSC_START,131.0,
DISTANCE,227.261,PHI,0.0,PHI,0.0,PHI,0.0,PHI,0.0,PHI,0.0,PHI,0.0,PHI,131.0,PHI,131.0,
HEADER_BYTES,512,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,
OSC_RANGE,1.0,SIZE1,2048,SIZE1,2048,SIZE1,2048,SIZE1,2048,SIZE1,2048,SIZE1,2048,SIZE1,2048,SIZE1,2048,
OSC_START,0.0,SIZE2,2048,SIZE2,2048,SIZE2,2048,SIZE2,2048,SIZE2,2048,SIZE2,2048,SIZE2,2048,SIZE2,2048,
PHI,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,
PIXEL_SIZE,0.1024,WAVELENGTH,0.9334,WAVELENGTH,0.9334,WAVELENGTH,0.9334,WAVELENGTH,0.9334,WAVELENGTH,0.9334,WAVELENGTH,0.9334,WAVELENGTH,0.9334,WAVELENGTH,0.9334,
SIZE1,2048,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,
SIZE2,2048,image,p3.3_3_001.img,image,p3.3_4_001.img,image,p4.2_2_001.img,image,p6.1_4_001.img,image,p6.1_5_001.img,image,p6.1_6_001.img,image,tc1e_1_001.img,image,tc1g_1_001.img,
TWOTHETA,0.0,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,
WAVELENGTH,0.9334,
detector,unknown,AXIS,phi,AXIS,omega,AXIS,omega,AXIS,omega,
image,p3.3_2_001.img,BEAM_CENTER_X,100.8,BEAM_CENTER_X,158.0,BEAM_CENTER_X,158.0,BEAM_CENTER_X,158.0,
vendortype,ADSC,BEAM_CENTER_Y,103.0,BEAM_CENTER_Y,158.0,BEAM_CENTER_Y,158.0,BEAM_CENTER_Y,158.0,
,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,
ADSC,446CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,
AXIS,omega,DATE,Sat Jan 26 11:15:35 2008,DATE,Tue Sep  7 21:56:51 2010,DATE,Wed Sep  8 03:11:40 2010,DATE,Mon Sep  6 21:54:46 2010,
BEAM_CENTER_X,158.0,DETECTOR_SN,446,DETECTOR_SN,446,DETECTOR_SN,446,DETECTOR_SN,446,
BEAM_CENTER_Y,158.0,DISTANCE,200.0,DISTANCE,350.0,DISTANCE,400.0,DISTANCE,400.0,
BYTE_ORDER,little_endian,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,
CCD_IMAGE_SATURATION,65535,OSC_RANGE,0.5,OMEGA,0.0,OMEGA,150.0,OMEGA,180.0,
DATE,Sun Jul 26 10:46:01 2009,OSC_START,340.5,OSC_RANGE,1.0,OSC_RANGE,1.0,OSC_RANGE,1.0,
DETECTOR_SN,446,PHI,340.5,OSC_START,0.0,OSC_START,150.0,OSC_START,180.0,
DISTANCE,500.0,PIXEL_SIZE,0.1024,PHI,0.0,PHI,0.0,PHI,0.0,
HEADER_BYTES,512,SIZE1,2048,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,
OMEGA,70.0,SIZE2,2048,SIZE1,3072,SIZE1,3072,SIZE1,3072,
OSC_RANGE,1.0,TWOTHETA,0.0,SIZE2,3072,SIZE2,3072,SIZE2,3072,
OSC_START,70.0,WAVELENGTH,0.9793,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,
PHI,0.0,detector,adsc_q315,WAVELENGTH,1.2549,WAVELENGTH,1.0,WAVELENGTH,0.9795,
PIXEL_SIZE,0.1024,image,di_4_001.img,detector,adsc_q315,detector,adsc_q315,detector,adsc_q315,
SIZE1,3072,vendortype,ADSC,image,yn112_2_001.img,image,yn152_4_001.img,image,yn193_9_001.img,
SIZE2,3072,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,
TWOTHETA,0.0,
WAVELENGTH,0.9789,AXIS,phi,AXIS,phi,AXIS,phi,AXIS,phi,AXIS,phi,
detector,adsc_q315,BEAM_CENTER_X,107.37,BEAM_CENTER_X,107.37,BEAM_CENTER_X,107.37,BEAM_CENTER_X,110.03,BEAM_CENTER_X,110.03,
image,TKC201_5_001.img,BEAM_CENTER_Y,107.47,BEAM_CENTER_Y,107.47,BEAM_CENTER_Y,107.47,BEAM_CENTER_Y,108.8,BEAM_CENTER_Y,108.8,
vendortype,ADSC,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,
,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,
ADSC,448DATE,Fri Jun 14 21:46:39 2013,DATE,Fri Jun 14 21:48:26 2013,DATE,Fri Jun 14 17:50:16 2013,DATE,Thu May  9 00:10:52 2013,DATE,Thu May  9 00:09:24 2013,
AXIS,phi,DETECTOR_SN,448,DETECTOR_SN,448,DETECTOR_SN,448,DETECTOR_SN,448,DETECTOR_SN,448,
BEAM_CENTER_X,107.98,DISTANCE,280.0,DISTANCE,280.0,DISTANCE,265.0,DISTANCE,275.0,DISTANCE,275.0,
BEAM_CENTER_Y,108.7,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,HEADER_BYTES,512,
BYTE_ORDER,little_endian,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,1.0,OSC_RANGE,1.0,
CCD_IMAGE_SATURATION,65535,OSC_START,350.0,OSC_START,350.0,OSC_START,350.0,OSC_START,180.0,OSC_START,0.0,
DATE,Sat Jun  7 08:51:27 2014,PHI,350.0,PHI,350.0,PHI,350.0,PHI,180.0,PHI,0.0,
DETECTOR_SN,448,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,
DISTANCE,175.0,SIZE1,2048,SIZE1,2048,SIZE1,2048,SIZE1,2048,SIZE1,2048,
HEADER_BYTES,512,SIZE2,2048,SIZE2,2048,SIZE2,2048,SIZE2,2048,SIZE2,2048,
OSC_RANGE,0.5,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,
OSC_START,18.0,WAVELENGTH,0.9779,WAVELENGTH,0.9779,WAVELENGTH,0.9779,WAVELENGTH,0.9779,WAVELENGTH,0.9779,
PHI,18.0,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,
PIXEL_SIZE,0.0512,image,BR208_1_001.img,image,BR208a_1_001.img,image,BR210_1_001.img,image,FL01D_101_001.img,image,FL01D_1_001.img,
SIZE1,4096,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,
SIZE2,4096,
TWOTHETA,0.0,AXIS,Omega,AXIS,Omega,AXIS,Unknown,AXIS,Unknown,AXIS,Unknown,AXIS,Unknown,AXIS,Omega,AXIS,Omega,AXIS,Omega,AXIS,Unknown,AXIS,Unknown,AXIS,Unknown,AXIS,Omega,AXIS,Omega,AXIS,Omega,AXIS,Omega,AXIS,Omega,AXIS,Unknown,
WAVELENGTH,0.977,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,BEAM_CENTER_X,157.8,
detector,unknown,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,BEAM_CENTER_Y,160.2,
image,AM14FabCollect_p7p14_1_001.img,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,
vendortype,ADSC,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,
,DATE,Sun Jul 20 06:12:27 2014,DATE,Thu Jul 23 22:11:11 2015,DATE,Thu Apr 11 17:31:27 2013,DATE,Fri Feb 14 06:10:39 2014,DATE,Fri Feb 14 07:51:37 2014,DATE,Fri Feb 14 06:39:11 2014,DATE,Tue Nov 11 04:33:03 2014,DATE,Tue Nov 11 05:15:41 2014,DATE,Tue Nov 11 05:47:02 2014,DATE,Sat Mar 15 00:37:20 2014,DATE,Wed Jun 12 22:44:19 2013,DATE,Fri Dec  6 23:40:53 2013,DATE,Thu Oct 23 17:52:12 2014,DATE,Thu Oct 23 17:55:04 2014,DATE,Fri Jul 24 03:31:33 2015,DATE,Mon Nov 24 18:09:34 2014,DATE,Sun Nov 16 16:26:40 2014,DATE,Sun Jul 21 20:46:14 2013,
ADSC,458DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,DETECTOR_SN,458,
AXIS,Omega,DISTANCE,629.16,DISTANCE,292.12,DISTANCE,145.1,DISTANCE,115.16,DISTANCE,200.95,DISTANCE,119.35,DISTANCE,335.83,DISTANCE,292.16,DISTANCE,292.16,DISTANCE,274.44,DISTANCE,238.29,DISTANCE,145.08,DISTANCE,463.28,DISTANCE,711.26,DISTANCE,496.63,DISTANCE,370.12,DISTANCE,181.7,DISTANCE,499.5,
BEAM_CENTER_X,157.8,HEADER_BYTES,6656,HEADER_BYTES,6656,HEADER_BYTES,6144,HEADER_BYTES,6144,HEADER_BYTES,6144,HEADER_BYTES,6144,HEADER_BYTES,6656,HEADER_BYTES,6656,HEADER_BYTES,6656,HEADER_BYTES,6144,HEADER_BYTES,6144,HEADER_BYTES,6144,HEADER_BYTES,6656,HEADER_BYTES,6656,HEADER_BYTES,6656,HEADER_BYTES,6656,HEADER_BYTES,6656,HEADER_BYTES,6144,
BEAM_CENTER_Y,160.2,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,OMEGA,0.0,
BYTE_ORDER,little_endian,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.3,OSC_RANGE,0.5,OSC_RANGE,0.5,OSC_RANGE,0.25,OSC_RANGE,1.0,OSC_RANGE,0.5,OSC_RANGE,0.5,
CCD_IMAGE_SATURATION,65535,OSC_START,0.0,OSC_START,-90.0,OSC_START,-75.0,OSC_START,-76.0,OSC_START,-90.0,OSC_START,-122.0,OSC_START,-15.0,OSC_START,-20.0,OSC_START,-90.0,OSC_START,-97.0,OSC_START,-90.0,OSC_START,-120.0,OSC_START,-90.0,OSC_START,-90.0,OSC_START,-15.0,OSC_START,-120.0,OSC_START,-90.0,OSC_START,-79.99,
DATE,Sat Jul 19 21:03:51 2014,PHI,0.0,PHI,-90.0,PHI,-75.0,PHI,-76.0,PHI,-90.0,PHI,-122.0,PHI,-15.0,PHI,-20.0,PHI,-90.0,PHI,-97.0,PHI,-90.0,PHI,-120.0,PHI,-90.0,PHI,-90.0,PHI,-15.0,PHI,-120.0,PHI,-90.0,PHI,-79.99,
DETECTOR_SN,458,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,PIXEL_SIZE,0.1024,
DISTANCE,463.28,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,SIZE1,3072,
HEADER_BYTES,6656,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,SIZE2,3072,
OMEGA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,TWOTHETA,0.0,
OSC_RANGE,0.5,WAVELENGTH,0.9791829,WAVELENGTH,0.9793374,WAVELENGTH,0.9791831,WAVELENGTH,0.9792372,WAVELENGTH,0.9792372,WAVELENGTH,0.9792372,WAVELENGTH,0.9792368,WAVELENGTH,0.9792368,WAVELENGTH,0.9792368,WAVELENGTH,0.9791516,WAVELENGTH,0.979206,WAVELENGTH,0.9792609,WAVELENGTH,0.9791827,WAVELENGTH,0.9791827,WAVELENGTH,0.9793374,WAVELENGTH,0.9792366,WAVELENGTH,0.9790745,WAVELENGTH,0.9792678,
OSC_START,-105.0,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,detector,unknown,
PHI,-105.0,image,F_AM14_M_X3.0001.img,image,Fab100_B_X2.0001.img,image,G12C_GDP.0001.img,image,G12R.0001.img,image,G12V-4.0001.img,image,G13D.0001.img,image,P5P11.0001.img,image,P5P14_CC_X1.0001.img,image,P7P6_Fab114_X3.0001.img,image,Q61L-11b-final.0001.img,image,SML-7.0001.img,image,WT-4.0001.img,image,Zdm114_X1_P4P4.0001.img,image,Zdm114_X1_P4P4b.0001.img,image,hMPVPostF_P4P10_T2.0001.img,image,m2a8g3.0001.img,image,n5_5.0001.img,image,puck5x3anotherdata.0001.img,
PIXEL_SIZE,0.1024,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,vendortype,ADSC,
SIZE1,3072,
SIZE2,3072,AXIS,phi,AXIS,phi,
TWOTHETA,0.0,BEAM_CENTER_X,130.83,BEAM_CENTER_X,130.83,
WAVELENGTH,0.9791829,BEAM_CENTER_Y,130.57,BEAM_CENTER_Y,130.57,
detector,unknown,BYTE_ORDER,little_endian,BYTE_ORDER,little_endian,
image,F_1401_X1_P3P3.0001.img,CCD_IMAGE_SATURATION,65535,CCD_IMAGE_SATURATION,65535,
vendortype,ADSC,DATE,Thu Mar 26 19:15:41 2015,DATE,Thu Mar 26 13:58:33 2015,
,DETECTOR_SN,471,DETECTOR_SN,471,
ADSC,471DISTANCE,175.0,DISTANCE,300.0,
AXIS,phi,HEADER_BYTES,512,HEADER_BYTES,512,
BEAM_CENTER_X,130.83,OSC_RANGE,1.0,OSC_RANGE,1.0,
BEAM_CENTER_Y,130.57,OSC_START,330.0,OSC_START,0.0,
BYTE_ORDER,little_endian,PHI,330.0,PHI,0.0,
